-1	-0.034758
-1	-0.0318018
1	0.110072
1	0.00414656
1	0.0679433
-1	-0.107899
-1	0.0250479
1	0.113109
-1	-0.1163
1	0.0269642
1	0.015554
1	0.0362166
1	0.0362166
-1	-0.0362166
1	0.00594773
1	0.00789127
1	-0.0409514
-1	-0.13532
-1	-0.0375889
1	0.0135678
1	0.0313435
-1	-0.120543
-1	-0.0362166
-1	-0.0764954
-1	0.0190413
-1	-0.0238292
1	-0.0368991
1	0.0362166
-1	-0.0370387
1	0.113109
-1	-0.0585282
1	0.0411287
1	0.0205943
-1	-0.0543547
1	0.115651
1	-0.0229428
1	0.082425
-1	-0.00866109
-1	-0.00704904
1	0.00142119
1	0.142583
1	0.0633948
-1	-0.0362166
1	0.136065
1	-0.00704904
-1	-0.0362166
1	0.0436629
1	0.0501016
1	0.083835
1	0.134052
1	0.102535
-1	-0.0298302
1	0.0789125
-1	-0.0362166
1	0.0362166
-1	-0.153998
1	0.0374017
1	0.0436629
-1	-0.103164
1	0.0177911
-1	-0.0145439
1	0.0362166
1	0.0937651
-1	-0.0116639
-1	-0.0536666
1	0.0362166
1	-0.0342243
1	-0.0900963
1	0.0362166
1	0.0436629
-1	-0.0418065
-1	-0.110288
-1	-0.0500525
1	0.0352023
-1	-0.0773176
1	0.0369542
-1	-0.0689723
-1	-0.0362166
-1	-0.00302257
-1	-0.0675034
1	0.117505
1	0.0472338
1	0.0528555
-1	-0.0362166
-1	-0.0633754
-1	-0.138186
-1	0.0362166
1	0.0297779
1	0.0362166
-1	-0.120279
1	-0.0342243
1	0.0436452
1	0.0412882
1	0.0991755
-1	-0.0311511
-1	-0.042072
-1	-0.0422788
-1	-0.0362166
1	0.00304547
1	0.0547596
-1	-0.0362166
1	-0.0418065
-1	-0.0500525
1	0.0352023
1	0.043252
1	0.0362166
1	0.142333
1	0.0979421
1	0.0599017
-1	0.00605255
-1	-0.0245176
1	0.134052
-1	-0.0534534
-1	-0.0854561
-1	-0.0362166
1	0.0362166
1	0.0273395
1	0.0362166
1	0.0483032
1	0.0532068
1	0.0436452
1	0.0700259
1	0.10098
-1	0.0469936
1	0.0436629
-1	-0.0841362
1	0.0501587
1	0.0340198
1	0.0362166
1	0.0436629
-1	-0.0938928
1	0.0910589
1	0.0436629
1	0.0398598
1	0.0481094
1	0.0985469
-1	-0.0371818
-1	4.35933e-05
-1	-0.0461172
-1	0.015554
1	0.0352023
-1	-0.0474009
-1	-0.0257628
-1	-0.0347291
-1	-0.0739494
1	0.0426553
-1	0.00944887
1	0.0436452
1	0.0436629
-1	-0.0197553
1	0.0718084
1	-0.0111761
-1	-0.0307232
1	0.0432175
-1	-0.114028
-1	-0.0551155
-1	-0.0263767
-1	-0.0223315
1	0.033859
-1	-0.147259
-1	-0.100128
-1	-0.120543
1	0.0352023
-1	-0.0362166
-1	-0.048437
-1	-0.063152
-1	-0.0238292
-1	-0.0571494
-1	-0.0448666
-1	-0.0362166
1	0.0553451
-1	-0.16477
-1	-0.0481491
-1	-0.0572939
1	0.122999
1	0.0678127
1	0.0532068
-1	-0.0192264
-1	-0.0327154
1	0.0362166
-1	-0.0362166
1	0.0517431
-1	-0.0348784
1	0.0362166
-1	-0.0307232
1	-0.0108604
-1	-0.0223867
-1	-0.0362166
-1	-0.0362166
1	0.140084
-1	0.0342244
1	0.0731915
1	0.0609669
-1	-0.0782174
-1	-0.0290183
-1	0.000917609
1	0.0434622
1	0.0434161
1	0.0843829
1	0.136975
1	0.083835
1	0.06601
1	0.0362166
1	0.015554
1	-0.0700158
-1	-0.0362166
1	-0.00143617
-1	0.0276406
-1	-0.0560794
-1	-0.0560794
1	0.0119364
1	0.0754787
1	0.0436629
-1	-0.0295027
1	0.0679819
1	0.0297779
-1	-0.0503897
-1	-0.0503897
1	0.0689029
1	0.0309002
-1	-0.0362166
1	0.0718084
-1	0.0206256
1	0.0401757
-1	-0.0362166
1	0.0260563
1	0.0480021
1	0.0714407
1	0.0155218
-1	0.0479195
-1	-0.0342243
-1	-0.036547
-1	-0.117529
1	0.0382278
1	0.0362166
1	0.206788
-1	-0.0430587
1	0.0320275
1	0.124951
-1	-0.0481491
-1	-0.0362166
-1	4.35933e-05
-1	-0.0362166
-1	-0.0362166
1	0.0362166
1	0.0362166
-1	-0.0481497
1	0.0462928
1	0.0754787
-1	-0.0342243
1	0.0362166
1	0.0362166
-1	-0.0362166
1	0.115727
-1	-0.142304
-1	-0.0342243
1	4.35933e-05
-1	-0.0960913
-1	-0.0362166
-1	-0.0826109
-1	-0.0118492
-1	-0.0500525
-1	-0.0500525
1	0.0155107
1	0.122424
1	0.0117355
1	0.0833896
-1	-0.0633525
-1	-0.0337914
1	0.00395549
1	0.0362166
1	0.0362166
1	-0.0342243
-1	-0.0342243
-1	-0.0342243
1	0.0243238
1	0.0362166
-1	-0.0342243
1	4.35933e-05
1	0.0362166
1	0.0362166
1	0.0704845
-1	4.35933e-05
1	0.0119364
1	-0.0342243
1	0.0501017
-1	-0.0604968
-1	-0.0362166
1	0.0362166
-1	-0.0342243
1	0.0436629
-1	-0.0362166
1	0.0871234
-1	-0.106945
-1	-0.0342243
1	0.0889368
1	0.0225866
-1	-0.0342243
1	0.0910262
-1	-0.0342243
-1	-0.0342243
-1	-0.0935262
-1	-0.1721
-1	-0.018071
-1	-0.0362166
-1	-0.0362166
-1	-0.0342243
1	0.0889368
1	0.156243
1	-0.0342243
1	0.0362166
1	-0.0342243
-1	-0.0342243
-1	-0.0342243
-1	0.0225866
1	0.00846102
-1	-0.0536666
-1	-0.0620348
1	-0.0119364
-1	-0.0362166
-1	-0.0362166
-1	-0.0114018
-1	0.0223316
-1	-0.0362166
1	0.0348259
1	0.00840563
-1	-0.120239
-1	-0.0737947
-1	-0.0381814
-1	-0.0375975
-1	-0.0362166
-1	-0.0829607
1	0.0436629
1	0.101916
-1	-0.0244911
1	-0.0111107
-1	-0.0366113
-1	-0.0360086
1	0.0983505
1	-0.0143369
1	0.0340203
-1	-0.135757
-1	-0.135757
-1	-0.0254561
1	0.0631053
1	0.118767
-1	0.0154437
1	0.00644867
-1	-0.0362166
1	0.0153932
-1	-0.0362166
1	-0.0342243
1	0.0362166
-1	-0.0116094
-1	-0.0477427
1	-0.0453007
-1	-0.149933
-1	-0.164453
-1	-0.0799392
-1	-0.0800401
-1	-0.111327
1	0.0599221
-1	0.0289987
-1	-0.0318439
-1	-0.0822868
-1	-0.0362166
1	0.0362166
-1	-0.00324647
1	0.0728042
-1	-0.0362166
1	0.0599017
1	0.0831018
1	0.0137277
1	0.0454556
1	0.032304
-1	-0.0425094
-1	-0.00324647
1	0.116465
1	0.0599017
-1	-0.0362166
1	0.0599017
1	0.0362166
-1	-0.0362166
1	0.0362166
-1	-0.1045
1	0.0362166
1	0.0362166
-1	-0.115513
-1	-0.0868907
1	0.112678
-1	-0.069206
-1	-0.0327948
-1	-0.056347
-1	-0.0390887
1	0.041653
1	0.0907808
-1	-0.0774995
-1	0.0203245
-1	0.0190413
1	0.0480021
1	0.0350177
1	0.12194
1	-0.0102307
1	0.0947647
1	-0.0119364
1	0.0362166
1	-0.0680323
-1	-0.0711982
-1	-0.117464
-1	-0.138186
-1	-0.149258
-1	-0.0798708
-1	-0.0406425
1	0.0749736
-1	-0.0362166
1	-0.00654677
-1	-0.0806716
-1	-0.0216146
-1	-0.0372093
1	0.100263
1	0.0872986
1	0.142333
1	0.0362166
1	0.0808844
-1	0.0297779
